User_ID,Trip_Frequency,Avg_Booking_Value,Destination_Diversity,Session_Duration_Min,Search_Count
U03451,2.0,100750.0,19.0,28.58,96.0
U03452,4.0,103879.0,13.0,26.89,51.0
U03453,3.0,28292.0,27.0,49.43,54.0
U03454,4.0,136569.0,14.0,27.59,92.0
U03455,6.0,94784.0,24.0,31.91,
U03456,3.0,35134.0,28.0,27.41,49.0
U03457,5.0,105601.0,4.0,18.92,37.0
U03458,5.0,101558.0,17.0,21.69,98.0
U03459,4.0,137046.0,8.0,46.53,28.0
U03460,5.0,17263.0,17.0,53.33,84.0
U03461,5.0,97180.0,,8.19,42.0
U03462,4.0,44743.0,23.0,56.42,
U03463,7.0,116740.0,9.0,14.08,94.0
U03464,10.0,55698.0,8.0,34.52,40.0
U03465,4.0,129082.0,3.0,52.42,53.0
U03466,6.0,499840.0,28.0,160.95,45.0
U03467,12.0,72394.0,1.0,14.16,49.0
U03468,6.0,49632.0,10.0,12.42,15.0
U03469,5.0,25907.0,24.0,7.78,63.0
U03470,3.0,134111.0,21.0,38.64,21.0
U03471,,110701.0,,38.93,57.0
U03472,4.0,70360.0,11.0,51.16,89.0
U03473,3.0,125319.0,13.0,39.15,83.0
U03474,3.0,21655.0,26.0,,9.0
U03475,2.0,132224.0,16.0,44.66,21.0
U03476,7.0,56699.0,28.0,28.56,66.0
U03477,2.0,54553.0,,30.47,57.0
U03478,7.0,130534.0,15.0,44.03,17.0
U03479,6.0,39171.0,16.0,,62.0
U03480,6.0,120087.0,18.0,5.87,6.0
U03481,,9066.0,22.0,56.41,82.0
U03482,3.0,66559.0,29.0,51.28,
U03483,5.0,41349.0,8.0,19.16,70.0
U03484,6.0,21368.0,22.0,54.54,40.0
U03485,3.0,120736.0,23.0,49.39,75.0
U03486,4.0,78806.0,12.0,21.13,87.0
U03487,6.0,86878.0,12.0,24.22,34.0
U03488,4.0,115428.0,27.0,41.25,24.0
U03489,3.0,137926.0,13.0,32.68,5.0
U03490,3.0,121488.0,5.0,32.28,83.0
U03491,,81323.0,8.0,43.3,5.0
U03492,5.0,130761.0,13.0,4.18,46.0
U03493,2.0,9472.0,21.0,9.64,34.0
U03494,7.0,95613.0,2.0,45.98,80.0
U03495,11.0,,22.0,37.41,8.0
U03496,2.0,39945.0,11.0,30.03,2.0
U03497,8.0,139832.0,11.0,21.37,3.0
U03498,5.0,25610.0,24.0,9.47,96.0
U03499,7.0,94191.0,7.0,22.32,9.0
U03500,4.0,45745.0,29.0,46.5,29.0
U03501,8.0,83144.0,17.0,49.75,50.0
U03502,8.0,46814.0,1.0,60.0,27.0
U03503,7.0,74122.0,19.0,12.68,34.0
U03504,5.0,128584.0,27.0,38.3,47.0
U03505,8.0,24837.0,9.0,,23.0
U03506,9.0,8346.0,0.0,24.95,31.0
U03507,9.0,5514.0,23.0,,95.0
U03508,4.0,8061.0,9.0,2.79,28.0
U03509,6.0,129259.0,2.0,23.58,39.0
U03510,6.0,88849.0,3.0,31.01,81.0
U03511,2.0,29676.0,9.0,35.93,
U03512,6.0,126847.0,4.0,46.36,64.0
U03513,7.0,111923.0,25.0,47.97,70.0
U03514,7.0,125175.0,15.0,17.56,32.0
U03515,4.0,37884.0,2.0,9.25,80.0
U03516,6.0,102298.0,9.0,36.68,
U03517,6.0,67689.0,13.0,,73.0
U03518,7.0,,17.0,12.52,17.0
U03519,9.0,23647.0,21.0,50.05,56.0
U03520,6.0,103236.0,1.0,43.07,52.0
U03521,8.0,71781.0,10.0,46.71,75.0
U03522,9.0,115172.0,1.0,56.06,54.0
U03523,,71237.0,20.0,26.08,44.0
U03524,3.0,91698.0,8.0,36.86,2.0
U03525,11.0,40137.0,10.0,8.67,64.0
U03526,5.0,113735.0,13.0,49.5,48.0
U03527,5.0,51687.0,18.0,13.11,1.0
U03528,6.0,,21.0,23.05,
U03529,7.0,49607.0,16.0,49.14,
U03530,5.0,146452.0,16.0,35.11,4.0
U03531,3.0,109298.0,25.0,27.55,75.0
U03532,6.0,65817.0,9.0,57.81,36.0
U03533,6.0,10693.0,0.0,12.11,5.0
U03534,8.0,109790.0,8.0,32.54,17.0
U03535,7.0,,7.0,2.88,41.0
U03536,5.0,126651.0,11.0,14.98,69.0
U03537,4.0,143575.0,7.0,31.35,37.0
U03538,2.0,,1.0,30.45,31.0
U03539,2.0,83760.0,29.0,35.9,39.0
U03540,3.0,99910.0,13.0,46.99,9.0
U03541,,30904.0,2.0,48.03,87.0
U03542,8.0,,11.0,27.21,36.0
U03543,2.0,33073.0,5.0,3.99,40.0
U03544,6.0,78547.0,20.0,20.31,61.0
U03545,4.0,144404.0,10.0,4.5,48.0
U03546,6.0,106771.0,29.0,41.22,18.0
U03547,7.0,51150.0,22.0,53.77,14.0
U03548,8.0,59935.0,26.0,40.19,16.0
U03549,5.0,145282.0,17.0,8.11,6.0
U03550,6.0,7608.0,0.0,50.87,58.0
U03551,7.0,42750.0,3.0,56.09,27.0
U03552,7.0,69836.0,29.0,42.64,68.0
U03553,5.0,32926.0,23.0,56.3,51.0
U03554,9.0,30118.0,,25.17,0.0
U03555,4.0,27611.0,7.0,21.13,71.0
U03556,9.0,,14.0,45.74,3.0
U03557,8.0,54484.0,23.0,2.58,86.0
U03558,7.0,19503.0,27.0,26.85,74.0
U03559,6.0,149424.0,28.0,58.01,88.0
U03560,7.0,146606.0,22.0,29.47,58.0
U03561,3.0,52770.0,8.0,34.7,43.0
U03562,6.0,51575.0,15.0,42.23,1.0
U03563,4.0,73215.0,25.0,34.92,66.0
U03564,2.0,78971.0,27.0,30.68,62.0
U03565,9.0,109911.0,29.0,19.27,6.0
U03566,1.0,69962.0,10.0,11.3,82.0
U03567,5.0,38249.0,3.0,50.26,52.0
U03568,3.0,32662.0,18.0,18.11,98.0
U03569,7.0,,10.0,34.67,76.0
U03570,8.0,21715.0,25.0,30.61,6.0
U03571,7.0,,22.0,24.97,25.0
U03572,6.0,139479.0,10.0,41.3,70.0
U03573,7.0,24140.0,17.0,17.45,34.0
U03574,7.0,149926.0,8.0,43.13,27.0
U03575,7.0,109340.0,1.0,18.07,24.0
U03576,8.0,93211.0,4.0,8.2,87.0
U03577,5.0,141157.0,4.0,17.86,23.0
U03578,2.0,58142.0,21.0,33.63,
U03579,11.0,,4.0,9.93,81.0
U03580,7.0,69825.0,28.0,43.81,96.0
U03581,8.0,39635.0,10.0,6.87,75.0
U03582,4.0,39419.0,4.0,36.16,52.0
U03583,3.0,33128.0,,46.08,40.0
U03584,7.0,32396.0,7.0,47.57,13.0
U03585,7.0,57107.0,5.0,37.96,52.0
U03586,6.0,12787.0,11.0,22.38,
U03587,11.0,78961.0,16.0,25.03,52.0
U03588,12.0,34780.0,17.0,30.78,75.0
U03589,5.0,8878.0,26.0,42.04,87.0
U03590,3.0,,19.0,29.86,27.0
U03591,6.0,101890.0,14.0,49.54,20.0
U03592,2.0,84344.0,8.0,17.56,55.0
U03593,3.0,50378.0,13.0,27.21,82.0
U03594,7.0,13247.0,14.0,58.2,75.0
U03595,11.0,63701.0,16.0,16.16,26.0
U03596,7.0,111844.0,25.0,27.41,20.0
U03597,9.0,,2.0,39.31,52.0
U03598,2.0,76632.0,9.0,53.94,91.0
U03599,6.0,,28.0,39.78,62.0
U03600,4.0,122950.0,21.0,38.46,60.0
U03601,6.0,123528.0,14.0,5.07,28.0
U03602,5.0,71690.0,19.0,17.59,62.0
U03603,7.0,85179.0,17.0,50.7,26.0
U03604,4.0,66810.0,26.0,6.49,69.0
U03605,9.0,114844.0,12.0,34.22,20.0
U03606,6.0,135671.0,26.0,9.94,9.0
U03607,8.0,91943.0,5.0,20.55,56.0
U03608,3.0,83794.0,14.0,,42.0
U03609,3.0,102825.0,25.0,103.14000000000001,66.0
U03610,8.0,135385.0,21.0,18.65,
U03611,7.0,100900.0,9.0,54.47,47.0
U03612,4.0,25244.0,15.0,18.47,48.0
U03613,5.0,39053.0,23.0,54.79,73.0
U03614,6.0,,23.0,34.04,11.0
U03615,9.0,25639.0,24.0,27.8,17.0
U03616,,36230.0,2.0,18.83,35.0
U03617,4.0,92849.0,23.0,53.71,42.0
U03618,5.0,93854.0,4.0,41.34,85.0
U03619,9.0,147341.0,17.0,6.04,27.0
U03620,5.0,41651.0,8.0,55.02,1.0
U03621,6.0,59348.0,24.0,45.69,33.0
U03622,3.0,106245.0,7.0,53.39,41.0
U03623,7.0,84993.0,29.0,48.48,69.0
U03624,6.0,97594.0,16.0,2.05,91.0
U03625,6.0,149461.0,9.0,56.64,18.0
U03626,4.0,89535.0,6.0,28.42,96.0
U03627,5.0,93179.0,28.0,3.88,89.0
U03628,,99053.0,13.0,30.02,70.0
U03629,6.0,16418.0,29.0,55.38,16.0
U03630,6.0,127399.0,9.0,30.39,51.0
U03631,8.0,86497.0,13.0,10.98,
U03632,6.0,91062.0,8.0,44.24,66.0
U03633,4.0,104688.0,,,69.0
U03634,4.0,32974.0,26.0,59.36,33.0
U03635,7.0,93868.0,9.0,47.38,25.0
U03636,8.0,148595.0,1.0,48.62,1.0
U03637,5.0,9718.0,0.0,34.39,54.0
U03638,7.0,127959.0,22.0,20.92,12.0
U03639,7.0,87337.0,19.0,13.53,42.0
U03640,7.0,56561.0,20.0,54.48,93.0
U03641,3.0,,2.0,2.73,60.0
U03642,,124612.0,12.0,9.0,90.0
U03643,5.0,31650.0,,28.81,19.0
U03644,4.0,37628.0,22.0,8.81,47.0
U03645,9.0,135690.0,5.0,9.58,72.0
U03646,4.0,57866.0,10.0,22.4,6.0
U03647,9.0,132166.0,15.0,17.98,14.0
U03648,3.0,,17.0,20.08,48.0
U03649,8.0,,18.0,,0.0
U03650,6.0,137934.0,28.0,45.91,11.0
U03651,5.0,131161.0,7.0,58.6,75.0
U03652,3.0,100518.0,0.0,12.49,34.0
U03653,6.0,131140.0,12.0,14.89,57.0
U03654,8.0,18332.0,3.0,57.22,17.0
U03655,4.0,107793.0,28.0,41.59,8.0
U03656,5.0,147248.0,2.0,3.72,59.0
U03657,6.0,19857.0,17.0,20.23,53.0
U03658,6.0,110981.0,24.0,33.5,39.0
U03659,7.0,53832.0,19.0,15.27,36.0
U03660,10.0,53869.0,28.0,53.39,83.0
U03661,3.0,104512.0,16.0,,2.0
U03662,8.0,131880.0,2.0,10.94,91.0
U03663,4.0,35189.0,19.0,14.12,91.0
U03664,3.0,131621.0,19.0,2.09,19.0
U03665,7.0,46399.0,24.0,7.96,80.0
U03666,3.0,53237.0,17.0,20.05,68.0
U03667,5.0,75023.0,2.0,40.42,95.0
U03668,8.0,126207.0,11.0,18.32,37.0
U03669,9.0,85497.0,4.0,,20.0
U03670,2.0,77625.0,,27.18,77.0
U03671,5.0,87870.0,7.0,11.99,15.0
U03672,11.0,132676.0,5.0,17.71,82.0
U03673,2.0,34156.0,0.0,,
U03674,5.0,90793.0,26.0,28.58,53.0
U03675,6.0,,12.0,41.27,53.0
U03676,4.0,110581.0,13.0,17.59,32.0
U03677,8.0,8809.0,8.0,47.09,14.0
U03678,7.0,82611.0,28.0,2.28,69.0
U03679,6.0,,6.0,44.06,34.0
U03680,6.0,7483.0,26.0,24.03,37.0
U03681,6.0,60675.0,2.0,90.17999999999999,37.0
U03682,10.0,116910.0,10.0,40.42,11.0
U03683,6.0,33537.0,16.0,53.2,42.0
U03684,7.0,136664.0,20.0,15.61,
U03685,3.0,133419.0,13.0,50.38,67.0
U03686,5.0,84181.0,7.0,,83.0
U03687,4.0,32815.0,25.0,44.6,55.0
U03688,9.0,16931.0,,21.77,53.0
U03689,3.0,146352.0,26.0,11.51,11.0
U03690,5.0,114207.0,2.0,19.55,72.0
U03691,6.0,113982.0,21.0,13.25,4.0
U03692,6.0,143135.0,2.0,10.89,75.0
U03693,5.0,11883.0,,31.07,10.0
U03694,7.0,34044.0,1.0,30.64,73.0
U03695,4.0,95561.0,10.0,7.97,45.0
U03696,5.0,35312.0,23.0,34.56,60.0
U03697,3.0,132218.0,5.0,,95.0
U03698,9.0,47276.0,1.0,35.2,52.0
U03699,5.0,136669.0,13.0,2.76,9.0
U03700,5.0,114585.0,28.0,10.46,8.0
U03701,4.0,32928.0,10.0,57.32,18.0
U03702,6.0,68108.0,27.0,40.22,32.0
U03703,4.0,,16.0,3.04,87.0
U03704,6.0,95391.0,24.0,22.24,72.0
U03705,5.0,36248.0,22.0,38.23,78.0
U03706,5.0,147290.0,,31.29,9.0
U03707,,149278.0,16.0,47.66,23.0
U03708,5.0,25999.0,6.0,9.08,87.0
U03709,9.0,61535.0,,32.26,84.0
U03710,7.0,146854.0,28.0,22.95,
U03711,5.0,40938.0,8.0,37.44,71.0
U03712,9.0,134867.0,3.0,19.11,85.0
U03713,7.0,6014.0,26.0,35.62,27.0
U03714,5.0,106169.0,8.0,52.82,89.0
U03715,11.0,136394.0,22.0,15.94,59.0
U03716,9.0,147872.0,15.0,33.27,46.0
U03717,6.0,6479.0,23.0,54.37,92.0
U03718,4.0,139523.0,8.0,18.72,69.0
U03719,3.0,,15.0,51.77,15.0
U03720,5.0,74009.0,29.0,16.86,8.0
U03721,6.0,45105.0,20.0,26.33,80.0
U03722,5.0,,29.0,10.7,39.0
U03723,5.0,93300.0,11.0,,28.0
U03724,5.0,60601.0,0.0,24.17,72.0
U03725,5.0,54955.0,13.0,57.78,80.0
U03726,4.0,20207.0,27.0,45.25,9.0
U03727,6.0,106941.0,9.0,33.55,31.0
U03728,12.0,102299.0,15.0,13.95,7.0
U03729,4.0,119275.0,16.0,,56.0
U03730,8.0,,19.0,56.11,42.0
U03731,14.0,,14.0,43.45,8.0
U03732,3.0,80233.0,23.0,46.87,56.0
U03733,11.0,49571.0,1.0,9.36,38.0
U03734,,5364.0,7.0,9.27,27.0
U03735,4.0,18535.0,13.0,45.62,95.0
U03736,9.0,7317.0,3.0,33.28,54.0
U03737,4.0,89142.0,10.0,21.76,97.0
U03738,9.0,119316.0,17.0,16.87,3.0
U03739,9.0,53794.0,15.0,54.27,48.0
U03740,3.0,97845.0,20.0,31.9,42.0
U03741,,138949.0,23.0,55.97,94.0
U03742,6.0,144832.0,13.0,2.63,8.0
U03743,4.0,104735.0,10.0,57.18,
U03744,,51525.0,3.0,13.75,82.0
U03745,6.0,64926.0,15.0,,89.0
U03746,6.0,28028.0,23.0,29.78,88.0
U03747,8.0,414680.0,28.0,66.21000000000001,78.0
U03748,2.0,,18.0,35.45,17.0
U03749,6.0,124096.0,10.0,19.54,87.0
U03750,5.0,22843.0,9.0,27.87,0.0
U03751,6.0,417315.0,1.0,47.28,70.0
U03752,5.0,22037.0,29.0,15.75,13.0
U03753,4.0,144951.0,23.0,12.64,91.0
U03754,6.0,117641.0,0.0,5.82,37.0
U03755,2.0,63357.0,26.0,56.46,68.0
U03756,5.0,71023.0,11.0,19.09,33.0
U03757,4.0,89322.0,2.0,46.03,67.0
U03758,8.0,147132.0,29.0,56.0,7.0
U03759,5.0,14580.0,9.0,19.66,53.0
U03760,,,22.0,16.92,78.0
U03761,6.0,19349.0,14.0,22.49,20.0
U03762,9.0,9735.0,18.0,51.67,70.0
U03763,5.0,16551.0,25.0,11.22,39.0
U03764,7.0,5960.0,12.0,21.38,71.0
U03765,6.0,,12.0,24.45,34.0
U03766,3.0,117872.0,13.0,12.85,0.0
U03767,4.0,12760.0,24.0,,41.0
U03768,8.0,112686.0,27.0,36.01,10.0
U03769,4.0,59519.0,27.0,52.66,55.0
U03770,7.0,48923.0,26.0,28.54,94.0
U03771,3.0,99035.0,0.0,,22.0
U03772,6.0,46434.0,18.0,58.44,6.0
U03773,4.0,71973.0,9.0,36.77,0.0
U03774,4.0,117398.0,23.0,16.64,40.0
U03775,5.0,,19.0,42.51,31.0
U03776,7.0,31149.0,2.0,4.82,1.0
U03777,6.0,67031.0,6.0,51.95,68.0
U03778,4.0,37649.0,3.0,18.82,47.0
U03779,7.0,20718.0,7.0,8.02,91.0
U03780,4.0,77236.0,6.0,32.18,28.0
U03781,4.0,111945.0,14.0,29.92,36.0
U03782,9.0,134516.0,21.0,56.31,
U03783,,80878.0,26.0,36.22,26.0
U03784,5.0,139341.0,26.0,29.2,86.0
U03785,8.0,119164.0,28.0,44.79,67.0
U03786,10.0,,21.0,37.14,88.0
U03787,10.0,462745.0,16.0,,3.0
U03788,7.0,32214.0,1.0,33.03,19.0
U03789,,80087.0,20.0,6.67,47.0
U03790,4.0,82219.0,12.0,55.19,19.0
U03791,10.0,84002.0,4.0,11.5,49.0
U03792,3.0,,9.0,20.8,26.0
U03793,11.0,146632.0,21.0,11.79,31.0
U03794,6.0,141610.0,3.0,54.12,22.0
U03795,2.0,101918.0,9.0,15.11,32.0
U03796,7.0,,,19.36,68.0
U03797,4.0,70160.0,2.0,6.88,55.0
U03798,2.0,59156.0,14.0,56.99,4.0
U03799,13.0,100690.0,9.0,47.11,39.0
U03800,6.0,26708.0,29.0,2.9,72.0
U03801,5.0,21247.0,13.0,2.36,40.0
U03802,4.0,139165.0,26.0,5.98,54.0
U03803,5.0,148530.0,27.0,49.63,79.0
U03804,5.0,146644.0,18.0,50.41,
U03805,,108683.0,0.0,,80.0
U03806,7.0,44102.0,8.0,44.31,10.0
U03807,10.0,75994.0,6.0,5.51,57.0
U03808,7.0,79148.0,15.0,1.4,73.0
U03809,6.0,43990.0,15.0,35.13,70.0
U03810,3.0,79599.0,9.0,47.84,86.0
U03811,5.0,685125.0,20.0,160.10999999999999,0.0
U03812,4.0,137223.0,13.0,3.22,77.0
U03813,1.0,87127.0,20.0,43.37,64.0
U03814,5.0,116994.0,9.0,51.92,87.0
U03815,2.0,93143.0,29.0,55.58,13.0
U03816,4.0,131280.0,,41.18,9.0
U03817,5.0,121417.0,7.0,52.1,70.0
U03818,6.0,42132.0,26.0,,33.0
U03819,4.0,22652.0,23.0,10.98,53.0
U03820,7.0,118065.0,1.0,22.86,88.0
U03821,11.0,141088.0,24.0,5.51,4.0
U03822,7.0,87665.0,19.0,37.23,22.0
U03823,3.0,32497.0,17.0,3.0,62.0
U03824,9.0,,14.0,53.56,23.0
U03825,,46696.0,14.0,55.77,99.0
U03826,5.0,50565.0,17.0,40.71,60.0
U03827,6.0,45101.0,23.0,38.2,93.0
U03828,10.0,110094.0,0.0,20.01,82.0
U03829,6.0,40629.0,2.0,41.74,74.0
U03830,1.0,18387.0,13.0,47.47,24.0
U03831,4.0,117991.0,27.0,54.13,76.0
U03832,8.0,136047.0,25.0,36.77,4.0
U03833,,56004.0,27.0,23.9,33.0
U03834,11.0,28924.0,6.0,45.7,59.0
U03835,7.0,71148.0,20.0,31.08,88.0
U03836,7.0,84235.0,7.0,55.1,57.0
U03837,7.0,110290.0,3.0,45.05,44.0
U03838,11.0,89125.0,19.0,54.05,13.0
U03839,2.0,79999.0,26.0,,88.0
U03840,9.0,81094.0,29.0,30.7,92.0
U03841,3.0,51787.0,28.0,55.14,3.0
U03842,,90757.0,7.0,16.88,90.0
U03843,,80548.0,20.0,27.78,27.0
U03844,3.0,56288.0,22.0,57.02,59.0
U03845,5.0,92181.0,23.0,52.25,24.0
U03846,12.0,37811.0,13.0,34.15,52.0
U03847,,10656.0,19.0,29.46,68.0
U03848,5.0,112178.0,8.0,,26.0
U03849,6.0,144654.0,5.0,21.95,66.0
U03850,12.0,74306.0,29.0,33.39,46.0
U03851,5.0,130749.0,16.0,31.78,29.0
U03852,11.0,34182.0,14.0,44.74,58.0
U03853,5.0,142910.0,21.0,7.82,13.0
U03854,1.0,11585.0,19.0,48.34,38.0
U03855,6.0,80631.0,23.0,,12.0
U03856,4.0,14985.0,17.0,24.57,79.0
U03857,10.0,62934.0,12.0,51.05,44.0
U03858,5.0,148280.0,4.0,4.67,21.0
U03859,4.0,149881.0,18.0,,9.0
U03860,5.0,102784.0,23.0,7.26,94.0
U03861,4.0,114324.0,28.0,10.32,43.0
U03862,6.0,114642.0,24.0,33.55,46.0
U03863,4.0,44341.0,9.0,13.82,21.0
U03864,,25827.0,15.0,40.85,40.0
U03865,6.0,26517.0,5.0,12.36,67.0
U03866,4.0,381795.0,4.0,47.31,95.0
U03867,4.0,52905.0,13.0,25.69,63.0
U03868,5.0,38374.0,25.0,45.51,15.0
U03869,7.0,67020.0,17.0,49.49,40.0
U03870,5.0,55710.0,29.0,18.93,79.0
U03871,5.0,77932.0,20.0,39.69,79.0
U03872,2.0,57812.0,14.0,32.96,67.0
U03873,2.0,88471.0,13.0,6.84,95.0
U03874,6.0,48071.0,21.0,53.61,70.0
U03875,6.0,544295.0,18.0,108.0,48.0
U03876,8.0,113795.0,28.0,20.37,92.0
U03877,8.0,48462.0,9.0,59.5,5.0
U03878,4.0,,23.0,24.44,
U03879,6.0,61525.0,6.0,20.44,26.0
U03880,6.0,50370.0,,36.82,29.0
U03881,7.0,15237.0,9.0,47.1,34.0
U03882,7.0,58405.0,16.0,35.92,46.0
U03883,11.0,,28.0,16.0,80.0
U03884,6.0,131837.0,24.0,28.87,76.0
U03885,,127568.0,,41.45,6.0
U03886,6.0,101096.0,29.0,6.21,8.0
U03887,5.0,65168.0,10.0,20.88,85.0
U03888,4.0,139032.0,7.0,14.68,75.0
U03889,9.0,62340.0,,58.4,26.0
U03890,7.0,10757.0,28.0,42.47,48.0
U03891,5.0,57862.0,28.0,54.44,5.0
U03892,4.0,8814.0,,25.87,75.0
U03893,10.0,23745.0,13.0,3.99,69.0
U03894,7.0,93642.0,13.0,44.54,16.0
U03895,6.0,107934.0,25.0,31.98,53.0
U03896,5.0,141794.0,3.0,48.25,53.0
U03897,1.0,25472.0,11.0,56.31,68.0
U03898,6.0,26889.0,5.0,45.91,44.0
U03899,6.0,115895.0,,49.78,97.0
U03900,10.0,55718.0,16.0,43.71,39.0
U03901,6.0,12434.0,11.0,44.38,81.0
U03902,7.0,94983.0,25.0,,31.0
U03903,6.0,7656.0,11.0,8.9,52.0
U03904,4.0,71518.0,0.0,57.15,
U03905,4.0,15481.0,26.0,33.28,19.0
U03906,7.0,57052.0,0.0,13.78,94.0
U03907,2.0,119326.0,29.0,40.63,49.0
U03908,3.0,119544.0,5.0,41.95,95.0
U03909,7.0,127318.0,28.0,9.48,
U03910,2.0,27761.0,,40.05,66.0
U03911,11.0,44990.0,22.0,33.93,68.0
U03912,4.0,132098.0,12.0,2.93,8.0
U03913,5.0,98952.0,1.0,16.56,0.0
U03914,5.0,23608.0,0.0,36.2,32.0
U03915,6.0,71683.0,0.0,30.39,40.0
U03916,6.0,109172.0,9.0,11.03,63.0
U03917,8.0,57332.0,19.0,28.45,1.0
U03918,5.0,138692.0,0.0,4.89,90.0
U03919,8.0,32324.0,25.0,,33.0
U03920,,85392.0,0.0,36.96,58.0
U03921,8.0,77797.0,18.0,42.77,72.0
U03922,2.0,53938.0,18.0,19.13,48.0
U03923,12.0,56035.0,18.0,153.12,52.0
U03924,11.0,123154.0,9.0,37.33,16.0
U03925,6.0,54163.0,28.0,49.49,34.0
U03926,8.0,91161.0,8.0,4.26,63.0
U03927,3.0,137343.0,2.0,53.62,0.0
U03928,3.0,38752.0,15.0,3.68,54.0
U03929,4.0,77786.0,0.0,32.83,3.0
U03930,7.0,54382.0,29.0,40.47,66.0
U03931,6.0,11893.0,25.0,37.4,52.0
U03932,4.0,88139.0,11.0,,26.0
U03933,4.0,145576.0,,48.9,64.0
U03934,,19642.0,3.0,59.28,58.0
U03935,7.0,108990.0,14.0,,76.0
U03936,6.0,51798.0,13.0,23.23,67.0
U03937,7.0,132178.0,22.0,13.19,66.0
U03938,6.0,75196.0,21.0,37.7,54.0
U03939,5.0,46436.0,17.0,2.48,69.0
U03940,5.0,6639.0,28.0,30.79,60.0
U03941,8.0,108476.0,11.0,21.32,72.0
U03942,1.0,104733.0,22.0,26.51,98.0
U03943,5.0,16856.0,4.0,34.03,55.0
U03944,1.0,,,12.43,35.0
U03945,4.0,111950.0,5.0,23.44,28.0
U03946,4.0,64014.0,8.0,51.99,41.0
U03947,7.0,46797.0,23.0,2.76,73.0
U03948,3.0,19546.0,10.0,16.03,43.0
U03949,5.0,94454.0,16.0,16.29,
U03950,10.0,32966.0,14.0,,45.0
U03951,5.0,137867.0,13.0,26.68,31.0
U03952,5.0,23129.0,0.0,7.41,95.0
U03953,4.0,25393.0,1.0,16.19,19.0
U03954,6.0,82220.0,29.0,29.96,8.0
U03955,0.0,124807.0,11.0,19.02,84.0
U03956,6.0,71406.0,5.0,7.46,14.0
U03957,6.0,13803.0,1.0,38.72,71.0
U03958,2.0,59434.0,25.0,32.18,13.0
U03959,2.0,72258.0,5.0,53.61,67.0
U03960,6.0,75253.0,15.0,48.83,32.0
U03961,7.0,99763.0,8.0,48.79,38.0
U03962,5.0,37670.0,15.0,18.48,14.0
U03963,8.0,99399.0,20.0,33.86,26.0
U03964,5.0,13114.0,14.0,49.2,63.0
U03965,4.0,25384.0,22.0,55.55,3.0
U03966,3.0,129697.0,23.0,40.74,4.0
U03967,3.0,,0.0,,18.0
U03968,8.0,52112.0,24.0,14.35,7.0
U03969,10.0,82038.0,8.0,24.9,88.0
U03970,6.0,66156.0,3.0,53.1,70.0
U03971,4.0,108695.0,7.0,4.08,20.0
U03972,,,8.0,11.66,27.0
U03973,5.0,53364.0,23.0,53.7,15.0
U03974,9.0,,8.0,27.48,
U03975,3.0,128464.0,10.0,18.83,84.0
U03976,,38332.0,26.0,16.81,74.0
U03977,7.0,100507.0,3.0,19.89,3.0
U03978,11.0,52302.0,27.0,51.3,4.0
U03979,5.0,79785.0,,57.56,21.0
U03980,5.0,71826.0,12.0,28.45,62.0
U03981,,107387.0,1.0,18.66,62.0
U03982,7.0,83262.0,,21.91,52.0
U03983,3.0,117862.0,0.0,36.15,74.0
U03984,4.0,14316.0,22.0,30.88,21.0
U03985,7.0,146769.0,16.0,15.67,1.0
U03986,5.0,98786.0,21.0,23.21,89.0
U03987,6.0,107626.0,2.0,39.33,15.0
U03988,4.0,95207.0,6.0,,83.0
U03989,,90216.0,,21.45,0.0
U03990,2.0,110367.0,1.0,15.48,18.0
U03991,6.0,29455.0,0.0,37.65,72.0
U03992,8.0,107321.0,24.0,12.67,35.0
U03993,10.0,107975.0,2.0,9.0,7.0
U03994,5.0,91134.0,13.0,40.96,65.0
U03995,8.0,143379.0,29.0,29.87,86.0
U03996,,85234.0,2.0,31.19,11.0
U03997,8.0,68412.0,5.0,7.39,93.0
U03998,5.0,13464.0,22.0,37.46,44.0
U03999,5.0,124075.0,13.0,10.27,23.0
U04000,5.0,129292.0,27.0,35.01,87.0
U04001,2.0,33141.0,4.0,24.85,70.0
U04002,4.0,104253.0,28.0,19.81,32.0
U04003,4.0,84759.0,15.0,,64.0
U04004,,129170.0,25.0,48.0,18.0
U04005,4.0,42213.0,0.0,32.94,82.0
U04006,4.0,87074.0,23.0,22.31,12.0
U04007,5.0,,5.0,58.75,9.0
U04008,5.0,73874.0,,22.51,19.0
U04009,5.0,40286.0,11.0,31.26,41.0
U04010,4.0,101395.0,5.0,20.09,26.0
U04011,6.0,129551.0,1.0,17.54,88.0
U04012,4.0,80506.0,7.0,11.6,63.0
U04013,5.0,20360.0,21.0,55.67,28.0
U04014,8.0,,,43.04,39.0
U04015,9.0,134444.0,19.0,27.45,41.0
U04016,9.0,105893.0,,36.55,31.0
U04017,7.0,51880.0,8.0,54.84,69.0
U04018,5.0,64519.0,25.0,51.2,82.0
U04019,5.0,112660.0,19.0,39.5,78.0
U04020,3.0,106833.0,10.0,49.67,75.0
U04021,4.0,122754.0,25.0,16.82,
U04022,9.0,133364.0,10.0,49.18,46.0
U04023,6.0,14868.0,9.0,41.31,46.0
U04024,9.0,57534.0,29.0,33.26,95.0
U04025,6.0,119379.0,24.0,37.75,70.0
U04026,2.0,28102.0,0.0,21.96,74.0
U04027,6.0,135408.0,22.0,8.58,41.0
